"user_id","course_id","item_id","module_id","item_start_ts","item_complete_ts","module_order"
"518312","7A1yFTaREeWWBQrVFXqd","EFuQ","xNVL","2016-11-14 11:41:29.474","2016-11-14 11:41:29.474","6"
"163121","GdeNrll1EeSROyIACtiV","1bYD","VaMv","2016-06-02 10:37:08.472","2016-06-02 10:39:14.439","1"
"480039","RMFRum1BEeWXrA6ju0fv","wkAH","6BaZ","2016-06-21 21:53:52.795","2016-06-21 22:31:23.37","2"
"53694","RMFRum1BEeWXrA6ju0fv","Eidk","nCCL","2016-07-17 13:38:58.793","2016-07-17 13:51:09.822","3"
"205388","7A1yFTaREeWWBQrVFXqd","7APq","JpGj","2016-06-01 19:13:16.088","[NULL]","4"
"647722","RMFRum1BEeWXrA6ju0fv","pAba","6BaZ","2016-10-31 11:31:17.236","[NULL]","2"
"570577","7A1yFTaREeWWBQrVFXqd","63qw","VVmL","2016-05-26 12:56:12.997","2016-05-26 13:01:20.012","1"
"452201","RMFRum1BEeWXrA6ju0fv","OS8h","6BaZ","2016-07-03 04:10:48.534","2016-07-03 04:15:40.062","2"
"193668","RMFRum1BEeWXrA6ju0fv","mWch","nCCL","2016-11-16 22:06:36.302","2016-11-16 22:06:36.302","3"
"128384","7A1yFTaREeWWBQrVFXqd","AtKA","a91A","2016-12-22 06:22:40.804","2016-12-22 06:34:30.475","3"
"584510","7A1yFTaREeWWBQrVFXqd","bSyA","6Zdm","2016-02-14 12:30:27.594","2016-02-14 12:40:13.57","0"
"563741","GdeNrll1EeSROyIACtiV","1bYD","C36e","2016-05-19 06:37:35.886","[NULL]","2"
"107503","GdeNrll1EeSROyIACtiV","OooZ","Ebrt","2016-03-10 08:34:24.77","2016-03-10 08:34:24.77","3"
"13439","RMFRum1BEeWXrA6ju0fv","MzJQ","nCCL","2016-08-20 09:39:32.41","2016-08-20 09:42:45.013","3"
"551865","GdeNrll1EeSROyIACtiV","f839","Ebrt","2016-06-05 16:29:48.433","2016-06-05 16:32:42.916","3"
"657785","7A1yFTaREeWWBQrVFXqd","RqkS","6Zdm","2016-07-15 20:30:03.282","2016-07-15 20:30:03.282","0"
"493750","7A1yFTaREeWWBQrVFXqd","JPKA","Avge","2016-06-24 23:30:11.558","2016-06-24 23:30:11.558","5"
"18256","RMFRum1BEeWXrA6ju0fv","yl7B","UlD0","2016-02-15 21:15:31.912","[NULL]","0"
"117806","7A1yFTaREeWWBQrVFXqd","DCzL","6Zdm","2016-05-07 21:08:08.784","2016-05-07 21:10:30.451","0"
"18256","GdeNrll1EeSROyIACtiV","0PXP","C36e","2016-01-04 03:58:16.994","2016-01-04 03:58:16.994","2"
"518312","7A1yFTaREeWWBQrVFXqd","jxql","VVmL","2016-11-13 19:04:53.633","2016-11-13 19:04:55.856","1"
"503067","RMFRum1BEeWXrA6ju0fv","wkAH","nCCL","2016-01-08 12:56:11.71","2016-01-08 13:02:58.437","3"
"493750","RMFRum1BEeWXrA6ju0fv","EBnA","nCCL","2016-12-18 01:37:52.827","2016-12-18 01:44:05.514","3"
"131266","7A1yFTaREeWWBQrVFXqd","i73q","xNVL","2016-04-15 17:54:12.856","2016-04-15 17:59:01.842","6"
"107503","7A1yFTaREeWWBQrVFXqd","wYO1","JpGj","2016-01-12 09:07:17.59","2016-01-12 09:07:17.59","4"
"68121","GdeNrll1EeSROyIACtiV","lNji","C36e","2016-02-19 12:03:41.881","2016-02-20 12:36:48.473","2"
"117806","7A1yFTaREeWWBQrVFXqd","CZk7","a91A","2016-05-07 21:19:28.52","2016-05-07 21:20:28.655","3"
"35610","RMFRum1BEeWXrA6ju0fv","3CIU","nCCL","2016-08-09 18:53:09.935","[NULL]","3"
"123687","7A1yFTaREeWWBQrVFXqd","GoNc","Avge","2016-07-23 04:12:47.775","[NULL]","5"
"661815","GdeNrll1EeSROyIACtiV","Dci3","U70C","2016-06-27 05:13:59.401","2016-06-27 05:28:23.682","0"
"67832","RMFRum1BEeWXrA6ju0fv","3CIU","nCCL","2016-01-17 20:28:30.737","[NULL]","3"
"226466","GdeNrll1EeSROyIACtiV","EvHT","Ebrt","2016-04-24 16:53:58.474","2016-04-24 16:53:58.474","3"
"126968","7A1yFTaREeWWBQrVFXqd","T9R7","JpGj","2016-02-07 07:16:54.54","2016-02-07 07:16:54.54","4"
"48512","RMFRum1BEeWXrA6ju0fv","Gwlx","6BaZ","2016-08-02 22:40:55.444","2016-08-02 22:42:35.349","2"
"35610","RMFRum1BEeWXrA6ju0fv","Ge1i","nCCL","2016-08-09 18:46:34.031","2016-08-09 18:47:16.335","3"
"35610","7A1yFTaREeWWBQrVFXqd","VwTr","JpGj","2016-12-06 21:19:04.703","2016-12-06 21:30:56.492","4"
"48512","GdeNrll1EeSROyIACtiV","75Es","U70C","2016-05-01 18:44:28.929","2016-05-03 02:44:57.987","0"
"107503","7A1yFTaREeWWBQrVFXqd","WlvL","6Zdm","2016-01-12 07:18:56.258","2016-01-12 07:18:56.258","0"
"335122","7A1yFTaREeWWBQrVFXqd","JPKA","a91A","2016-02-03 05:42:01.851","2016-02-03 05:42:01.851","3"
"518312","7A1yFTaREeWWBQrVFXqd","oEjg","JpGj","2016-11-13 19:05:53.812","2016-11-14 03:26:05.031","4"
"190277","RMFRum1BEeWXrA6ju0fv","IHss","6BaZ","2016-06-05 22:48:47.441","2016-06-05 22:55:13.602","2"
"68121","RMFRum1BEeWXrA6ju0fv","hVKH","nCCL","2016-03-10 21:34:42.47","2016-03-10 21:39:00.117","3"
"551865","RMFRum1BEeWXrA6ju0fv","9ux8","UlD0","2016-02-12 07:25:22.894","2016-02-12 07:26:03.242","0"
"107503","RMFRum1BEeWXrA6ju0fv","U2Ih","xeqL","2016-03-11 10:57:38.653","2016-03-11 10:57:38.653","1"
"107503","7A1yFTaREeWWBQrVFXqd","o19g","6Zdm","2016-01-18 14:51:33.557","2016-01-18 14:51:33.557","0"
"418754","7A1yFTaREeWWBQrVFXqd","pkju","JpGj","2016-01-07 05:58:29.486","[NULL]","4"
"115365","GdeNrll1EeSROyIACtiV","2Uqf","Ebrt","2016-06-24 14:53:15.20","2016-06-24 14:56:54.473","3"
"565483","RMFRum1BEeWXrA6ju0fv","Jm1s","xeqL","2016-02-01 06:18:23.035","2016-02-01 06:36:06.479","1"
"551865","7A1yFTaREeWWBQrVFXqd","T9R7","VVmL","2016-02-08 04:33:23.975","2016-02-08 04:33:23.975","1"
"410099","7A1yFTaREeWWBQrVFXqd","i73q","VVmL","2016-05-18 19:42:06.555","[NULL]","1"
"67832","7A1yFTaREeWWBQrVFXqd","4gKO","VVmL","2016-08-21 21:48:44.16","[NULL]","1"
"107503","GdeNrll1EeSROyIACtiV","pZUE","U70C","2016-03-10 12:16:21.093","[NULL]","0"
"274823","RMFRum1BEeWXrA6ju0fv","k159","xeqL","2016-01-20 02:58:37.601","2016-01-20 03:06:47.165","1"
"35610","GdeNrll1EeSROyIACtiV","sAVP","Ebrt","2016-05-28 09:44:13.216","2016-05-28 09:50:42.269","3"
"680263","7A1yFTaREeWWBQrVFXqd","snP1","a91A","2016-12-07 18:44:14.411","[NULL]","3"
"163121","RMFRum1BEeWXrA6ju0fv","U2Ih","UlD0","2016-02-16 00:42:04.55","2016-02-16 00:42:04.55","0"
"190277","GdeNrll1EeSROyIACtiV","nUOh","VaMv","2016-01-11 22:41:18.569","2016-01-11 22:42:58.076","1"
"39383","7A1yFTaREeWWBQrVFXqd","pkju","JpGj","2016-04-29 04:57:29.84","2016-05-04 17:50:58.084","4"
"445983","7A1yFTaREeWWBQrVFXqd","L0qD","6Zdm","2016-03-04 21:29:43","2016-03-04 21:33:50.542","0"
"31655","7A1yFTaREeWWBQrVFXqd","DSYn","AWp2","2016-08-01 18:29:18.338","2016-08-01 18:31:37.361","2"
"190277","RMFRum1BEeWXrA6ju0fv","4gSc","6BaZ","2016-06-05 23:15:22.313","2016-06-05 23:19:40.374","2"
"115365","7A1yFTaREeWWBQrVFXqd","tElm","VVmL","2016-01-20 18:01:36.977","2016-01-20 18:01:36.977","1"
"68121","GdeNrll1EeSROyIACtiV","1Mpw","U70C","2016-02-13 19:17:12.252","2016-02-13 19:29:32.05","0"
"9755","7A1yFTaREeWWBQrVFXqd","wYO1","xNVL","2016-11-10 15:19:13.302","2016-11-10 15:19:13.302","6"
"604252","GdeNrll1EeSROyIACtiV","lNji","C36e","2016-11-26 13:18:05.866","2016-11-26 16:37:24.026","2"
"619014","7A1yFTaREeWWBQrVFXqd","WlvL","xNVL","2016-05-02 16:41:53.818","2016-05-02 16:41:53.818","6"
"193668","7A1yFTaREeWWBQrVFXqd","tElm","JpGj","2016-01-18 15:43:12.992","2016-01-18 15:43:12.992","4"
"253848","GdeNrll1EeSROyIACtiV","1Mpw","VaMv","2016-12-05 00:06:12.882","2016-12-05 00:19:52.909","1"
"445983","RMFRum1BEeWXrA6ju0fv","Qy8b","nCCL","2016-02-28 19:19:33.528","[NULL]","3"
"128384","RMFRum1BEeWXrA6ju0fv","cnA4","6BaZ","2016-07-01 01:31:54.35","[NULL]","2"
"131266","7A1yFTaREeWWBQrVFXqd","snP1","6Zdm","2016-04-15 17:34:08.741","[NULL]","0"
"107503","7A1yFTaREeWWBQrVFXqd","5N6c","Avge","2016-01-18 12:33:55.876","2016-01-18 12:33:55.876","5"
"193668","GdeNrll1EeSROyIACtiV","CtdD","Ebrt","2016-01-21 21:55:46.216","2016-01-21 22:01:36.793","3"
"570577","7A1yFTaREeWWBQrVFXqd","VwTr","JpGj","2016-05-26 19:49:37.479","[NULL]","4"
"30737","7A1yFTaREeWWBQrVFXqd","NhDl","VVmL","2016-08-03 08:26:43.348","2016-08-03 08:27:38.965","1"
"13439","7A1yFTaREeWWBQrVFXqd","YpNQ","AWp2","2016-12-24 19:15:51.575","2016-12-24 19:16:50.821","2"
"664642","GdeNrll1EeSROyIACtiV","J5vC","C36e","2016-09-19 20:48:26.002","2016-09-19 20:51:50.56","2"
"193668","RMFRum1BEeWXrA6ju0fv","Xnxt","xeqL","2016-11-09 21:30:05.548","2016-11-09 21:30:05.548","1"
"163121","7A1yFTaREeWWBQrVFXqd","plCV","VVmL","2016-05-09 10:45:15.426","[NULL]","1"
"75837","7A1yFTaREeWWBQrVFXqd","BZDB","AWp2","2016-01-18 17:42:58.471","2016-01-18 17:48:55.233","2"
"117806","GdeNrll1EeSROyIACtiV","Lus6","Ebrt","2016-01-30 20:32:04.632","2016-01-30 20:32:04.632","3"
"563741","7A1yFTaREeWWBQrVFXqd","hfT8","6Zdm","2016-06-07 07:18:34.397","2016-06-07 07:18:38.651","0"
"551988","GdeNrll1EeSROyIACtiV","7iJV","VaMv","2016-08-24 14:14:02.426","2016-11-22 09:01:21.979","1"
"642798","RMFRum1BEeWXrA6ju0fv","zbDv","xeqL","2016-10-26 21:11:14.578","2016-10-26 21:11:14.578","1"
"226466","GdeNrll1EeSROyIACtiV","k5lC","C36e","2016-04-26 21:21:43.743","2016-04-26 21:26:38.463","2"
"30737","7A1yFTaREeWWBQrVFXqd","Gecf","VVmL","2016-08-05 10:32:49.686","[NULL]","1"
"260834","GdeNrll1EeSROyIACtiV","Dci3","VaMv","2016-02-04 14:21:12.572","2016-02-05 14:04:20.468","1"
"75837","GdeNrll1EeSROyIACtiV","1Mpw","C36e","2016-01-21 03:26:38.725","2016-01-21 03:34:30.252","2"
"109127","GdeNrll1EeSROyIACtiV","wTEp","Ebrt","2016-11-27 08:01:37.805","2016-11-27 08:06:02.314","3"
"260834","GdeNrll1EeSROyIACtiV","1bY0","Ebrt","2016-02-05 14:59:38.191","[NULL]","3"
"232737","RMFRum1BEeWXrA6ju0fv","HW3T","nCCL","2016-11-16 20:49:24.537","2016-11-16 20:51:55.764","3"
"260834","GdeNrll1EeSROyIACtiV","Pm7a","Ebrt","2016-02-20 13:35:29.789","2016-02-20 13:42:00.417","3"
"604252","GdeNrll1EeSROyIACtiV","8dpx","Ebrt","2016-11-18 06:27:10.396","2016-11-18 11:22:09.658","3"
"604252","GdeNrll1EeSROyIACtiV","f839","C36e","2016-11-29 02:52:54.842","2016-11-29 02:55:48.726","2"
"587828","GdeNrll1EeSROyIACtiV","8IUb","VaMv","2016-01-20 14:32:25.283","2016-01-20 14:45:50.127","1"
"6375","RMFRum1BEeWXrA6ju0fv","sYn1","UlD0","2016-08-16 22:50:02.80","2016-08-16 22:50:02.80","0"
"563741","7A1yFTaREeWWBQrVFXqd","NhDl","6Zdm","2016-06-07 07:15:56.541","2016-06-07 07:16:14.328","0"
"551865","7A1yFTaREeWWBQrVFXqd","4ahK","VVmL","2016-02-09 06:28:00.252","2016-02-09 06:38:52.435","1"
"35610","RMFRum1BEeWXrA6ju0fv","qedl","UlD0","2016-08-09 19:25:23.196","2016-08-09 19:26:37.011","0"
"31655","7A1yFTaREeWWBQrVFXqd","CZk7","Avge","2016-08-02 10:43:20.934","[NULL]","5"
"35610","7A1yFTaREeWWBQrVFXqd","m6Jz","AWp2","2016-11-29 20:25:08.171","2016-12-04 17:51:54.31","2"
"418754","7A1yFTaREeWWBQrVFXqd","tElm","AWp2","2016-01-06 22:17:27.409","2016-01-06 22:17:27.409","2"
"37901","GdeNrll1EeSROyIACtiV","f839","VaMv","2016-05-29 00:52:42.535","2016-05-29 00:59:59.15","1"
"570577","7A1yFTaREeWWBQrVFXqd","JPKA","6Zdm","2016-05-27 20:37:30.69","2016-05-27 20:37:30.69","0"
"237860","7A1yFTaREeWWBQrVFXqd","TIAK","Avge","2016-12-23 06:07:57.48","2016-12-23 06:18:27.341","5"
"68121","RMFRum1BEeWXrA6ju0fv","sRVr","6BaZ","2016-03-20 00:33:43.116","2016-03-20 00:33:43.116","2"
"123687","7A1yFTaREeWWBQrVFXqd","DSYn","xNVL","2016-07-23 04:18:22.77","[NULL]","6"
"205388","7A1yFTaREeWWBQrVFXqd","vjiO","VVmL","2016-05-27 00:34:01.40","2016-05-27 00:52:16.399","1"
"107503","7A1yFTaREeWWBQrVFXqd","RqkS","xNVL","2016-01-18 13:19:53.536","2016-01-18 13:19:53.536","6"
"518312","7A1yFTaREeWWBQrVFXqd","RqkS","AWp2","2016-11-14 04:58:26.511","2016-11-14 04:58:26.511","2"
"193668","7A1yFTaREeWWBQrVFXqd","qt5S","Avge","2016-01-22 18:24:01.696","2016-01-24 20:42:00.913","5"
"54517","GdeNrll1EeSROyIACtiV","1bY0","C36e","2016-02-29 04:59:49.974","[NULL]","2"
"563741","GdeNrll1EeSROyIACtiV","wTEp","VaMv","2016-05-19 09:01:55.662","[NULL]","1"
"67832","7A1yFTaREeWWBQrVFXqd","tElm","VVmL","2016-07-17 19:56:50.509","[NULL]","1"
"570577","7A1yFTaREeWWBQrVFXqd","h9d5","xNVL","2016-02-06 13:47:23.733","2016-02-06 13:50:48.455","6"
"205388","7A1yFTaREeWWBQrVFXqd","h9d5","Avge","2016-05-20 18:36:26.301","[NULL]","5"
"67832","RMFRum1BEeWXrA6ju0fv","OS8h","xeqL","2016-01-17 20:42:15.078","2016-01-17 21:41:03.952","1"
"335122","7A1yFTaREeWWBQrVFXqd","TIAK","xNVL","2016-02-13 17:47:04.443","2016-02-13 17:57:54.70","6"
"222138","7A1yFTaREeWWBQrVFXqd","63qw","a91A","2016-11-20 21:34:18.255","2016-11-20 21:37:29.38","3"
"587828","GdeNrll1EeSROyIACtiV","0PXP","Ebrt","2016-01-20 13:54:00.783","2016-01-20 13:54:00.783","3"
"75837","GdeNrll1EeSROyIACtiV","nUOh","U70C","2016-01-14 02:17:16.589","2016-01-14 02:18:27.407","0"
"68121","RMFRum1BEeWXrA6ju0fv","R8pf","xeqL","2016-03-19 22:19:39.324","2016-03-19 22:26:12.405","1"
"466207","7A1yFTaREeWWBQrVFXqd","VIbt","AWp2","2016-10-24 14:20:37.591","2016-10-24 14:20:37.591","2"
"518312","7A1yFTaREeWWBQrVFXqd","TERy","JpGj","2016-11-15 20:05:55.436","2016-11-15 20:06:07.967","4"
"13439","7A1yFTaREeWWBQrVFXqd","qt5S","VVmL","2016-12-24 21:13:08.152","2016-12-24 21:29:10.183","1"
"75837","RMFRum1BEeWXrA6ju0fv","bQ5B","nCCL","2016-01-19 23:16:54.919","2016-01-19 23:22:39.083","3"
"657785","7A1yFTaREeWWBQrVFXqd","obNE","AWp2","2016-07-08 23:20:08.978","2016-07-08 23:26:53.338","2"
"179604","GdeNrll1EeSROyIACtiV","nUOh","Ebrt","2016-02-13 23:49:59.451","2016-02-13 23:50:37.346","3"
"35610","RMFRum1BEeWXrA6ju0fv","HNo9","6BaZ","2016-08-09 18:47:21.599","2016-08-09 18:48:36.091","2"
"664642","RMFRum1BEeWXrA6ju0fv","kz1L","nCCL","2016-01-09 18:49:12.53","2016-01-09 18:52:11.94","3"
"237860","7A1yFTaREeWWBQrVFXqd","eqEg","xNVL","2016-08-27 20:03:33.177","2016-08-27 20:03:33.177","6"
"569876","RMFRum1BEeWXrA6ju0fv","zbDv","nCCL","2016-08-01 23:54:08.317","2016-09-27 13:31:42.284","3"
"179604","GdeNrll1EeSROyIACtiV","Lus6","VaMv","2016-02-13 22:07:58.341","2016-02-13 22:07:58.341","1"
"37901","7A1yFTaREeWWBQrVFXqd","eqEg","AWp2","2016-05-09 19:26:12.375","2016-05-09 19:26:12.375","2"
"493750","7A1yFTaREeWWBQrVFXqd","tElm","VVmL","2016-03-05 20:06:57.827","2016-03-05 20:06:57.827","1"
"679703","7A1yFTaREeWWBQrVFXqd","qt5S","xNVL","2016-01-12 13:47:49.359","[NULL]","6"
"664642","7A1yFTaREeWWBQrVFXqd","W0U3","AWp2","2016-04-09 08:09:56.068","2016-04-09 08:09:56.068","2"
"254679","GdeNrll1EeSROyIACtiV","sAVP","Ebrt","2016-12-29 18:53:48.546","2016-12-29 19:03:12.812","3"
"163121","GdeNrll1EeSROyIACtiV","J5vC","C36e","2016-06-08 04:09:07.169","2016-06-08 04:15:25.239","2"
"222138","GdeNrll1EeSROyIACtiV","3YLA","U70C","2016-04-15 17:53:09.36","2016-04-15 17:54:29.02","0"
"226466","7A1yFTaREeWWBQrVFXqd","HtpH","JpGj","2016-05-05 14:40:47.453","2016-05-05 14:45:00.522","4"
"647722","GdeNrll1EeSROyIACtiV","qWWF","Ebrt","2016-01-15 16:16:22.387","2016-01-15 16:24:27.18","3"
"696608","GdeNrll1EeSROyIACtiV","CtdD","U70C","2016-09-14 14:45:41.817","2016-09-14 16:18:37.64","0"
"286484","GdeNrll1EeSROyIACtiV","ncfi","VaMv","2016-05-11 22:00:45.362","2016-05-11 22:03:00.686","1"
"417282","GdeNrll1EeSROyIACtiV","KyGC","U70C","2016-09-07 10:56:28.474","[NULL]","0"
"563741","7A1yFTaREeWWBQrVFXqd","WgsF","JpGj","2016-06-07 07:29:42.26","[NULL]","4"
"335122","7A1yFTaREeWWBQrVFXqd","snP1","AWp2","2016-01-08 23:40:36.841","2016-01-08 23:40:47.223","2"
"31655","7A1yFTaREeWWBQrVFXqd","bDBV","a91A","2016-08-01 18:21:53.824","[NULL]","3"
"67832","7A1yFTaREeWWBQrVFXqd","RqkS","Avge","2016-07-17 20:18:02.371","2016-07-17 20:18:02.371","5"
"16329","GdeNrll1EeSROyIACtiV","AJTy","C36e","2016-05-27 21:12:05.323","2016-05-27 21:14:46.878","2"
"117806","7A1yFTaREeWWBQrVFXqd","yHJA","a91A","2016-05-10 19:39:47.882","[NULL]","3"
"502753","7A1yFTaREeWWBQrVFXqd","TlsQ","VVmL","2016-12-20 01:42:11.213","2016-12-20 01:44:38.337","1"
"75837","7A1yFTaREeWWBQrVFXqd","YpNQ","xNVL","2016-01-11 18:13:41.952","2016-01-11 18:59:38.849","6"
"193668","RMFRum1BEeWXrA6ju0fv","IVvR","nCCL","2016-11-16 21:58:23.367","[NULL]","3"
"232737","RMFRum1BEeWXrA6ju0fv","9ux8","UlD0","2016-11-16 20:59:05.358","2016-11-16 21:00:17.442","0"
"584510","GdeNrll1EeSROyIACtiV","QuZs","C36e","2016-09-06 09:08:53.739","2016-09-06 09:13:50.867","2"
"190277","7A1yFTaREeWWBQrVFXqd","nldq","xNVL","2016-01-22 17:17:36.216","2016-01-22 17:30:45.135","6"
"226466","GdeNrll1EeSROyIACtiV","01m6","Ebrt","2016-04-24 21:35:21.011","[NULL]","3"
"619014","7A1yFTaREeWWBQrVFXqd","L0qD","AWp2","2016-05-09 15:54:04.441","[NULL]","2"
"480039","7A1yFTaREeWWBQrVFXqd","GoNc","a91A","2016-03-03 02:49:37.234","2016-03-03 02:52:22.825","3"
"642798","RMFRum1BEeWXrA6ju0fv","rAri","6BaZ","2016-10-30 16:23:41.389","2016-12-24 02:51:02.68","2"
"75837","7A1yFTaREeWWBQrVFXqd","wYO1","xNVL","2016-01-11 19:05:31.769","2016-01-11 19:05:31.769","6"
"503067","RMFRum1BEeWXrA6ju0fv","JDoL","xeqL","2016-01-08 13:07:45.147","2016-04-24 06:22:33.629","1"
"410099","7A1yFTaREeWWBQrVFXqd","AtKA","Avge","2016-05-18 18:43:45.602","2016-05-18 18:43:45.602","5"
"518312","GdeNrll1EeSROyIACtiV","GVac","VaMv","2016-09-10 15:03:23.211","2016-09-10 15:07:02.087","1"
"565483","7A1yFTaREeWWBQrVFXqd","h9d5","VVmL","2016-01-25 12:07:42.137","2016-01-25 12:10:05.551","1"
"68121","GdeNrll1EeSROyIACtiV","D40p","U70C","2016-02-22 18:50:56.232","2016-02-22 18:54:05.099","0"
"567746","GdeNrll1EeSROyIACtiV","0PXP","VaMv","2016-09-02 05:00:05.191","[NULL]","1"
"551865","GdeNrll1EeSROyIACtiV","3YLA","C36e","2016-03-09 07:44:40.158","2016-03-09 07:50:33.295","2"
"466077","7A1yFTaREeWWBQrVFXqd","oEjg","VVmL","2016-05-06 18:54:41.484","2016-05-06 18:54:41.484","1"
"567746","7A1yFTaREeWWBQrVFXqd","pl4K","AWp2","2016-08-22 09:38:24.881","2016-08-22 09:38:24.881","2"
"54517","RMFRum1BEeWXrA6ju0fv","IYp9","UlD0","2016-04-06 16:14:41.10","2016-04-06 16:14:41.10","0"
"647722","RMFRum1BEeWXrA6ju0fv","qedl","6BaZ","2016-10-31 11:29:45.06","2016-10-31 11:30:59.173","2"
"657785","RMFRum1BEeWXrA6ju0fv","sYn1","6BaZ","2016-02-07 20:07:10.376","2016-02-07 20:07:10.376","2"
"286484","GdeNrll1EeSROyIACtiV","1bY0","VaMv","2016-05-06 19:57:05.251","2016-05-06 19:58:14.432","1"
"584510","7A1yFTaREeWWBQrVFXqd","hfT8","AWp2","2016-02-13 14:25:53.222","2016-02-13 14:25:53.222","2"
"604252","GdeNrll1EeSROyIACtiV","8dpx","C36e","2016-11-18 06:27:10.396","2016-11-18 11:22:09.658","2"
"163121","7A1yFTaREeWWBQrVFXqd","Gecf","a91A","2016-06-08 10:08:32.143","[NULL]","3"
"551865","7A1yFTaREeWWBQrVFXqd","qsBP","VVmL","2016-02-09 06:08:56.341","2016-02-09 06:26:26.132","1"
"93471","RMFRum1BEeWXrA6ju0fv","k159","6BaZ","2016-02-11 09:05:31.734","2016-02-11 09:07:39.851","2"
"410099","7A1yFTaREeWWBQrVFXqd","vjiO","xNVL","2016-05-26 00:59:59.758","2016-05-26 16:34:04.552","6"
"89021","7A1yFTaREeWWBQrVFXqd","wuMz","VVmL","2016-01-04 23:42:35.032","2016-01-04 23:52:15.77","1"
"68121","GdeNrll1EeSROyIACtiV","LurU","VaMv","2016-02-12 11:35:53.011","2016-02-12 11:41:23.605","1"
"163121","RMFRum1BEeWXrA6ju0fv","2VYG","6BaZ","2016-02-17 10:33:09.307","[NULL]","2"
"583935","7A1yFTaREeWWBQrVFXqd","eqEg","VVmL","2016-02-06 20:50:53.30","2016-02-06 20:50:53.30","1"
"466207","7A1yFTaREeWWBQrVFXqd","5N6c","xNVL","2016-09-15 14:42:57.313","[NULL]","6"
"163121","7A1yFTaREeWWBQrVFXqd","TlsQ","6Zdm","2016-06-04 10:07:35.805","2016-06-04 10:09:05.424","0"
"642798","7A1yFTaREeWWBQrVFXqd","u3Fb","AWp2","2016-08-18 09:24:40.234","[NULL]","2"
"480039","GdeNrll1EeSROyIACtiV","bwfi","VaMv","2016-06-16 22:40:28.882","[NULL]","1"
"179604","GdeNrll1EeSROyIACtiV","3vb3","Ebrt","2016-02-14 03:01:09.329","2016-02-14 03:02:07.117","3"
"31655","7A1yFTaREeWWBQrVFXqd","CZk7","AWp2","2016-08-02 10:43:20.934","[NULL]","2"
"117806","7A1yFTaREeWWBQrVFXqd","nldq","a91A","2016-04-30 19:58:52.299","[NULL]","3"
"690924","RMFRum1BEeWXrA6ju0fv","EXYy","6BaZ","2016-07-02 15:45:01.101","2016-07-02 15:45:01.101","2"
"657785","GdeNrll1EeSROyIACtiV","9T5o","VaMv","2016-06-15 02:12:55.15","2016-06-15 02:16:56.794","1"
"584510","7A1yFTaREeWWBQrVFXqd","AtKA","Avge","2016-02-13 14:16:31.716","2016-02-13 14:16:31.716","5"
"587828","GdeNrll1EeSROyIACtiV","01m6","C36e","2016-01-22 20:42:15.798","2016-01-22 20:42:39.901","2"
"193649","7A1yFTaREeWWBQrVFXqd","AtKA","JpGj","2016-02-28 19:41:36.501","2016-02-28 19:41:36.501","4"
"6375","RMFRum1BEeWXrA6ju0fv","ZGM8","nCCL","2016-08-15 22:42:22.324","2016-08-15 22:42:22.324","3"
"31655","RMFRum1BEeWXrA6ju0fv","8B52","xeqL","2016-03-22 09:09:23.13","2016-03-22 09:10:45.651","1"
"205388","7A1yFTaREeWWBQrVFXqd","W0U3","JpGj","2016-05-20 18:37:44.198","2016-05-20 18:37:44.198","4"
"679703","7A1yFTaREeWWBQrVFXqd","4gKO","a91A","2016-01-12 09:22:26.865","2016-01-12 09:22:26.865","3"
"480039","7A1yFTaREeWWBQrVFXqd","bSyA","Avge","2016-06-15 17:50:11.459","2016-06-15 18:03:54.945","5"
"563741","7A1yFTaREeWWBQrVFXqd","L0qD","VVmL","2016-06-07 07:19:23.148","2016-06-07 07:19:37.952","1"
"35610","7A1yFTaREeWWBQrVFXqd","VIbt","xNVL","2016-12-07 19:59:12.899","2016-12-07 19:59:12.899","6"
"193668","7A1yFTaREeWWBQrVFXqd","VwTr","VVmL","2016-01-20 17:59:30.461","2016-01-22 17:32:45.628","1"
"445983","7A1yFTaREeWWBQrVFXqd","obNE","AWp2","2016-02-29 08:11:57.885","2016-02-29 08:12:00.689","2"
"647287","7A1yFTaREeWWBQrVFXqd","hfT8","6Zdm","2016-03-29 03:52:20.30","2016-03-29 03:52:20.30","0"
"664642","RMFRum1BEeWXrA6ju0fv","Qy8b","6BaZ","2016-01-10 12:09:20.578","2016-01-10 12:12:14.472","2"
"193668","7A1yFTaREeWWBQrVFXqd","i73q","Avge","2016-01-18 20:03:02.798","2016-01-18 20:06:58.729","5"
"115365","7A1yFTaREeWWBQrVFXqd","snP1","AWp2","2016-01-20 17:42:46.949","2016-01-20 17:56:06.493","2"
"18256","RMFRum1BEeWXrA6ju0fv","F5Ba","6BaZ","2016-02-15 21:38:05.081","2016-02-15 21:38:05.081","2"
"604252","GdeNrll1EeSROyIACtiV","9T5o","VaMv","2016-12-09 04:53:07.77","2016-12-09 04:55:08.095","1"
"642798","7A1yFTaREeWWBQrVFXqd","oEjg","AWp2","2016-07-20 03:07:14.623","2016-07-20 03:07:14.623","2"
"179604","GdeNrll1EeSROyIACtiV","U52T","U70C","2016-02-14 23:32:38.455","2016-02-14 23:35:41.386","0"
"577731","7A1yFTaREeWWBQrVFXqd","RqkS","JpGj","2016-01-03 08:53:32.892","2016-01-03 08:53:32.892","4"
"190277","RMFRum1BEeWXrA6ju0fv","Qy8b","nCCL","2016-06-05 23:22:00.102","2016-06-05 23:25:36.142","3"
